,llama_gc_guess,llama_gc_ask_confidence,llama_gc_tok_confidence
35702,Yes,0.6,0.8167494255885891
35703,Yes,0.7,0.9901107053526877
35704,No,0.9,0.9463527517001648
35705,Yes,0.6,0.7974567660042241
35706,Yes,0.6,0.90423753552387
35707,Yes,0.6,0.8666108017332438
35708,Yes,0.6,0.9461173980033828
35709,No,0.8,0.7052923304106172
35710,Yes,0.7,0.9794460841622664
35711,Yes,0.6,0.9039426874989479
35712,Yes,0.7,0.976849255339914
35713,No,0.8,0.9624247868738983
35714,Yes,0.6,0.9463595840250768
35715,Yes,0.7,0.9767003750761725
35716,No,0.8,0.5618720278321154
35717,No,0.8,0.8167542816384485
35718,No,0.8,0.8171914930860521
35719,Yes,0.6,0.9321087773385099
35720,No,0.8,0.9396067498874862
35721,No,0.9,0.9974602754689479
35722,No,0.7,0.5615230011282782
35723,Yes,0.7,0.9946288244398922
35724,Yes,0.6,0.9575487801590171
35725,No,0.8,0.9839752000918435
35726,No,0.8,0.7974077143575381
35727,No,0.9,0.9923197793197096
35728,No,0.8,0.970491581983713
35729,No,0.9,0.946394497340823
35730,No,0.9,0.9996944407859681
35731,No,0.9,0.9901706601530988
35732,No,0.9,0.9979545081551949
35733,No,0.8,0.976864271983003
35734,Yes,0.6,0.9574638572849644
35735,No,0.7,0.5305791770172984
35736,Yes,0.7,0.9946730511953192
35737,Yes,0.8,0.9997387615048174
35738,Yes,0.6,0.5306805764020088
35739,No,0.8,0.8667269406854263
35740,No,0.9,0.9986071938869623
35741,No,0.9,0.9987635422361829
35742,Yes,0.8,0.9998579227198175
35743,Yes,0.6,0.7052856883274802
35744,Yes,0.7,0.9952881480011522
35745,Yes,0.7,0.9958055266102793
35746,Yes,0.8,0.9995747229853186
35747,No,0.8,0.592331701064204
35748,No,0.7,0.5921379749560095
35749,Yes,0.7,0.9795100136647458
35750,Yes,0.6,0.650857891792775
35751,No,0.8,0.9667053595493097
35752,Yes,0.7,0.9946489910999373
35753,Yes,0.7,0.9958156929981955
35754,No,0.9,0.9793941660629412
35755,Yes,0.6,0.9464316543079148
35756,Yes,0.6,0.9396745357951747
35757,Yes,0.6,0.5918384737788623
35758,Yes,0.6,0.9463461309493992
35759,No,0.8,0.9767893111571012
35760,Yes,0.7,0.9939870980791623
35761,Yes,0.6,0.904366310782441
35762,Yes,0.7,0.98185697795444
35763,Yes,0.7,0.981842153399037
35764,Yes,0.7,0.9858051059240335
35765,Yes,0.6,0.8667100089739841
35766,Yes,0.7,0.9839538464099737
35767,Yes,0.6,0.9461611529273357
35768,Yes,0.6,0.592318108517721
35769,No,0.8,0.7768981906178842
35770,No,0.8,0.6218223640990947
35771,No,0.8,0.90438230032614
35772,No,0.9,0.9952706712714495
35773,No,0.8,0.6509813852974944
35774,No,0.8,0.6508652627236658
35775,No,0.8,0.8172350395636037
35776,No,0.8,0.6222182170474209
35777,No,0.8,0.8348314821414281
35778,No,0.9,0.9667723200600751
35779,Yes,0.6,0.6788312254362248
35780,Yes,0.6,0.5922591875529581
35781,Yes,0.6,0.9576712160443127
35782,Yes,0.6,0.7302933537083076
35783,Yes,0.7,0.9839526936065848
35784,Yes,0.6,0.8802768639372782
35785,Yes,0.6,0.9462951019567171
35786,Yes,0.6,0.9522853128993137
35787,No,0.9,0.9962712607718124
35788,Yes,0.6,0.9623587584530097
35789,Yes,0.7,0.9857493860188763
35790,Yes,0.8,0.9984101339706162
35791,No,0.8,0.5308681499044531
35792,Yes,0.7,0.9768846347960426
35793,No,0.9,0.9394704787819792
35794,No,0.7,0.4991361509686603
35795,No,0.8,0.7542690723738265
35796,Yes,0.7,0.9576619224828359
35797,Yes,0.8,0.9962943338828399
35798,No,0.9,0.9665822763838227
35799,Yes,0.7,0.9839646963904001
35800,Yes,0.7,0.9922650806024174
35801,Yes,0.7,0.9624781198634315
35802,Yes,0.6,0.8350676757193839
35803,No,0.9,0.970248898560511
35804,Yes,0.6,0.904393324044711
35805,Yes,0.7,0.9624505154147069
35806,Yes,0.6,0.8925645337328608
35807,No,0.9,0.9962804899057079
35808,No,0.8,0.6788259452317864
35809,Yes,0.6,0.8349724138854767
35810,Yes,0.6,0.8349552066958335
35811,No,0.8,0.5609622006844637
35812,Yes,0.6,0.7975765559611453
35813,Yes,0.7,0.9912831780244739
35814,Yes,0.8,0.9958147470244971
35815,Yes,0.8,0.9996983723053202
35816,No,0.9,0.9463509361009631
35817,No,0.8,0.4996319864596756
35818,No,0.9,0.9523856461416981
35819,No,0.8,0.9464042139284266
35820,Yes,0.7,0.9705340254642698
35821,No,0.8,0.6216715339452653
35822,No,0.8,0.9239706986844032
35823,No,0.9,0.9463571267797354
35824,No,0.9,0.95766607514177
35825,No,0.9,0.9939686074046116
35826,No,0.8,0.5303574057447848
35827,Yes,0.6,0.9042997277831184
35828,Yes,0.6,0.7761614757524548
35829,No,0.8,0.8169957817853013
35830,No,0.9,0.9991142258286603
35831,Yes,0.7,0.9622681286736532
35832,No,0.8,0.4984809028307392
35833,Yes,0.6,0.8513516570857114
35834,Yes,0.6,0.529800035687048
35835,Yes,0.6,0.650837486387943
35836,Yes,0.6,0.5303965109394233
35837,No,0.9,0.9738930143998805
35838,Yes,0.7,0.9704680046811234
35839,Yes,0.8,0.9971018626982365
35840,Yes,0.6,0.914654863068725
35841,Yes,0.7,0.9901817631215419
35842,Yes,0.7,0.9839721979755377
35843,Yes,0.6,0.7768501257079542
35844,Yes,0.7,0.9967152841467307
35845,Yes,0.6,0.8171871945802932
35846,No,0.9,0.9974321670113944
35847,Yes,0.6,0.592421137205863
35848,Yes,0.6,0.8351271949958781
35849,No,0.8,0.6221091905388231
35850,Yes,0.6,0.5310150850046573
35851,No,0.9,0.9952889748269095
35852,No,0.8,0.6511171659542588
35853,Yes,0.6,0.5617258622000366
35854,No,0.9,0.9146645400077965
35855,Yes,0.6,0.8172551818120704
35856,No,0.8,0.7769839785911551
35857,No,0.8,0.5919632592830345
35858,No,0.8,0.622091799981757
35859,No,0.8,0.8668310954211281
35860,No,0.8,0.7298889736273132
35861,Yes,0.7,0.9857873821136491
35862,Yes,0.6,0.5918382621209682
35863,No,0.8,0.8928410820719367
35864,No,0.8,0.9623548973449464
35865,No,0.8,0.9146196589555262
35866,No,0.8,0.9522298593806015
35867,No,0.8,0.5915489965448958
35868,No,0.8,0.6497167546595249
35869,No,0.9,0.9238072841718336
35870,No,0.9,0.9794859965100627
35871,Yes,0.6,0.9319890644543427
35872,No,0.8,0.7305492177236638
35873,No,0.8,0.49930644402907526
35874,Yes,0.6,0.892766394469063
35875,Yes,0.7,0.9818358311764683
35876,Yes,0.7,0.9901021749271488
35877,Yes,0.6,0.8923792871545266
35878,No,0.9,0.9987549805136013
35879,Yes,0.7,0.9857635185919841
35880,Yes,0.7,0.9839380353435851
35881,No,0.9,0.7546295188396709
35882,Yes,0.7,0.9624850793642838
35883,Yes,0.7,0.9977334964561971
35884,Yes,0.6,0.7542574733144599
35885,No,0.9,0.6509915901757216
35886,No,1.0,0.9990104701459211
35887,Yes,0.8,0.9995082651587693
35888,Yes,0.7,0.9946783583343216
35889,Yes,0.6,0.9518766389546697
35890,Yes,0.6,0.9143625519239091
35891,Yes,0.8,0.9988959117872119
35892,Yes,0.7,0.9939674294451849
35893,Yes,0.6,0.678812815706068
35894,No,0.9,0.9667620666224688
35895,No,0.9,0.9858453077000655
35896,No,0.9,0.9625227389890869
35897,No,0.9,0.9939925163484441
35898,No,0.9,0.9889126734939118
35899,No,0.9,0.9396089620846894
35900,No,0.9,0.8930895557724496
35901,No,0.9,0.9958547049942535
35902,No,0.9,0.9979864453124818
35903,No,0.9,0.9995054070012472
35904,No,0.9,0.8929946742635912
35905,No,1.0,0.9998294406054757
35906,No,0.9,0.9923174314690805
35907,No,0.9,0.9577403158776339
35908,No,0.9,0.9043192264862012
35909,No,1.0,0.9984391295352769
35910,No,0.9,0.9795880242197891
35911,No,0.9,0.9738569469657806
35912,No,1.0,0.9995000479270162
35913,No,0.9,0.9795898543202548
35914,No,0.9,0.9989050708092805
35915,No,0.9,0.994693337791956
35916,No,0.9,0.9982275248421087
35917,No,1.0,0.999302159301446
35918,No,0.9,0.9982295442075718
35919,No,0.9,0.9940176043477512
35920,No,0.9,0.9858517952985824
35921,No,0.9,0.9967451287274143
35922,No,0.9,0.9940154839172683
35923,No,0.9,0.9819034080960226
35924,No,0.9,0.9977358698980782
35925,No,0.9,0.9977421595347533
35926,No,0.9,0.9953135379829705
35927,No,1.0,0.9992675189857811
35928,No,0.9,0.9739149497416685
35929,No,0.9,0.9901987110654239
35930,No,0.9,0.9923458394022465
35931,No,0.9,0.9902060748151922
35932,No,0.9,0.9953264102680129
35933,No,0.9,0.7307223696877428
35934,No,0.9,0.9795330042016842
35935,No,0.8,0.7053118366366046
35936,No,0.9,0.8929245243202836
35937,Yes,0.6,0.6216130646767294
35938,No,0.9,0.8805233827668895
35939,Yes,0.6,0.7970195784332859
35940,No,0.9,0.9463078069491672
35941,Yes,0.6,0.7045188434327802
35942,No,0.9,0.9958071815858044
35943,No,0.9,0.9839977070919054
35944,No,0.8,0.730131901192557
35945,No,0.9,0.9932154145445362
35946,No,0.9,0.9958392178910099
35947,No,0.9,0.985821904589506
35948,No,0.8,0.7545319647742825
35949,No,0.9,0.9967646708420113
35950,Yes,0.6,0.5306891168480867
35951,No,0.8,0.7978314428075873
35952,No,0.9,0.9839982844362198
35953,No,0.8,0.560530975853997
35954,No,0.9,0.904472400928165
35955,No,0.9,0.6789362109000393
35956,No,0.8,0.5309051409337301
35957,No,0.9,0.9958679459930629
35958,No,0.9,0.8169355583077009
35959,No,0.9,0.9953179072089368
35960,No,0.9,0.9932323487359724
35961,No,0.9,0.9971220114774799
35962,No,0.9,0.932261880014627
35963,No,0.9,0.998439248326036
35964,No,0.9,0.9739161941862219
35965,No,0.9,0.9940090060093313
35966,No,0.9,0.9971247375104987
35967,No,0.9,0.9979903634052901
35968,No,0.9,0.9874815068133611
35969,No,0.9,0.985846350707646
35970,No,0.9,0.9739078259621256
35971,No,0.9,0.9901751013255362
35972,No,0.9,0.8805583242061087
35973,No,0.9,0.7545987535405246
35974,No,0.9,0.9839808542857028
35975,No,0.9,0.998769606969735
35976,No,0.9,0.9977401419683094
35977,No,0.8,0.7051956270141487
35978,No,0.9,0.9858340697306394
35979,No,0.9,0.9738953889511581
35980,No,0.9,0.9874656979188533
35981,No,0.9,0.9818647926664483
35982,No,0.9,0.9967523531801673
35983,No,0.9,0.9989173226239857
35984,No,0.9,0.9953244024531155
35985,No,0.9,0.9818962825809091
35986,No,0.9,0.9913260534872937
35987,No,0.9,0.9985986347834231
35988,No,0.9,0.9818914560614177
35989,No,0.9,0.9967354172238502
35990,No,1.0,0.9999091707720544
35991,No,0.9,0.9858333747068346
35992,No,0.9,0.9840085557231211
35993,No,0.9,0.9819199582920238
35994,No,0.9,0.97393903347288
35995,No,0.9,0.8805996442800242
35996,No,1.0,0.9992244302755503
35997,No,1.0,0.9996626323496425
35998,No,0.9,0.9977523652079772
35999,No,0.9,0.9739377908132436
36000,No,0.9,0.999010708096006
36001,No,0.9,0.9044307625663338
36002,No,0.8,0.5924126273035871
36003,No,0.9,0.9705846693880602
36004,No,0.9,0.9992324049700531
36005,No,0.8,0.6507524772183291
36006,No,0.9,0.9953086960298086
36007,No,0.9,0.9819098441486007
36008,No,0.9,0.939734222246047
36009,No,0.9,0.9979985558519929
36010,No,0.8,0.5616020948407687
36011,No,1.0,0.9995227946355622
36012,No,0.9,0.9971377753040923
36013,No,0.9,0.9946896813753943
36014,No,0.8,0.8803839326056114
36015,No,0.8,0.776561034958905
36016,No,0.8,0.8510345122202813
36017,No,0.9,0.9992781132195773
36018,No,0.9,0.9991320758405197
36019,No,0.9,0.9994925452480943
36020,No,0.8,0.892918343884773
36021,No,0.9,0.9839619270681462
36022,No,0.9,0.9958539954861009
36023,No,0.8,0.9704510509968988
36024,No,0.9,0.9963407204139937
36025,No,0.9,0.9989060223932535
36026,No,0.9,0.9623828288854505
36027,No,0.9,0.9146425966733817
36028,No,0.8,0.9238912180748158
36029,No,0.9,0.9818950187949981
36030,No,0.9,0.9666760637585976
36031,No,0.9,0.9819093850823564
36032,No,0.9,0.9971262783655367
36033,No,0.7,0.5616001868206879
36034,Yes,0.6,0.5614918420009628
36035,Yes,0.6,0.5918009056883428
36036,No,0.9,0.9625334494647456
36037,No,0.8,0.9239025140100082
36038,No,0.9,0.9979883451045829
36039,No,0.9,0.9523992702250954
36040,No,0.8,0.8803319183266414
36041,No,0.9,0.8515782741785202
36042,No,0.8,0.9738953889511581
36043,No,0.9,0.9967508135991767
36044,No,0.9,0.9145708006720943
36045,Yes,0.6,0.6221824661141839
36046,No,0.8,0.7305802653456671
36047,No,0.8,0.8515979812080156
36048,No,0.9,0.9922189556673014
36049,No,0.8,0.754659925543151
36050,No,0.8,0.650630636531534
36051,No,0.9,0.9958544684914798
36052,No,0.9,0.9993964502549958
36053,No,0.8,0.9623455117262468
36054,No,0.9,0.9995509019653885
36055,No,0.9,0.9958603796864716
36056,No,0.9,0.9984434076387873
36057,No,0.9,0.9703678667291712
36058,No,0.9,0.9913367142469229
36059,No,0.9,0.9953148366519291
36060,No,0.9,0.9923480699471704
36061,No,0.9,0.9889007825770451
36062,No,0.9,0.9839665419986392
36063,No,0.8,0.939706955044562
36064,No,0.9,0.9239752766343204
36065,No,0.9,0.9889308605829277
36066,No,0.9,0.9464388080465179
36067,No,0.9,0.8931208369421595
36068,No,0.9,0.9987861365786957
36069,No,0.9,0.9940272627552169
36070,No,0.9,0.9239225593002
36071,No,0.9,0.9963294785599984
36072,No,0.9,0.9923402046069262
36073,No,0.9,0.9577930253342464
36074,No,0.9,0.9769183086983351
36075,No,0.9,0.9667022408648279
36076,No,0.8,0.7306468284039019
36077,No,0.9,0.9625287019877795
36078,No,0.9,0.970572990716145
36079,No,0.9,0.6222715505767963
36080,No,0.9,0.9524421980060668
36081,No,1.0,0.999800245135049
36082,No,0.9,0.9768708696990138
36083,No,0.9,0.9625472545723511
36084,No,0.9,0.9947015937279889
36085,No,0.9,0.998434019570043
36086,No,0.9,0.9913390565457503
36087,No,0.9,0.9985880550771904
36088,No,0.8,0.8348111306174153
36089,No,0.9,0.9889077765665975
36090,No,0.8,0.7302336562950686
36091,No,0.9,0.970530319562331
36092,No,1.0,0.9998451711108814
36093,No,0.9,0.9874672089034742
36094,No,0.9,0.9044371978894762
36095,No,0.9,0.9768484602084563
36096,No,0.9,0.9932054185397925
36097,No,0.9,0.5304168708077638
36098,No,0.9,0.9874236211905965
36099,No,0.8,0.8668241074659695
36100,No,0.9,0.9967638416299492
36101,Yes,0.7,0.962379738486444
36102,No,0.8,0.4994798318545219
36103,No,0.9,0.9923269398132455
36104,No,0.9,0.9902084125981737
36105,No,0.9,0.9967270086471255
36106,No,0.9,0.8804807673720101
36107,No,0.9,0.9993790669999916
36108,No,0.9,0.9795431832650358
36109,No,0.9,0.962510038606284
36110,No,0.9,0.9958484390809117
36111,No,0.9,0.9932291736108991
36112,No,0.9,0.9963068769274365
36113,No,0.9,0.9577589046123098
36114,No,0.9,0.7544468120495729
36115,No,0.9,0.997100203481625
36116,No,0.9,0.992333630873522
36117,No,0.9,0.9996656105916873
36118,No,0.9,0.9986070750762216
36119,No,0.9,0.9996086698840086
36120,No,0.9,0.9993825197763984
36121,No,0.9,0.9982359588605662
36122,No,0.9,0.9989075686755352
36123,No,0.9,0.9987619964093927
36124,No,0.9,0.9987654449028444
36125,No,0.9,0.9984213042238049
36126,No,0.9,0.9932217647168639
36127,No,0.9,0.9993903779339314
36128,No,0.9,0.9994491990065776
36129,No,0.9,0.9986061240095395
36130,No,0.9,0.998906498127436
36131,No,0.9,0.9980068673376297
36132,No,0.9,0.9997518678408855
36133,No,1.0,0.9995069552004041
36134,No,0.9,0.9990133255506805
36135,No,0.9,0.999507669696491
36136,No,1.0,0.9998519639783835
36137,No,0.9,0.9992297864179164
36138,No,0.9,0.9997810604728566
36139,No,1.0,0.9997130263974856
36140,No,1.0,0.9998575651864731
36141,No,0.9,0.9991452852756066
36142,No,1.0,0.9998825926329088
36143,No,0.9,0.9997678342233
36144,No,0.9,0.9993809719445023
36145,No,0.9,0.9989098287382111
36146,No,0.9,0.9995723408345063
36147,No,1.0,0.9995179117261929
36148,No,1.0,0.9997799880720509
36149,No,0.9,0.9874512843637644
36150,No,0.9,0.9996597732851947
36151,No,0.9,0.9998028667097628
36152,No,0.9,0.9794234404615227
36153,No,0.8,0.9624771266775625
36154,No,1.0,0.999883188544078
36155,No,1.0,0.999734591384009
36156,No,0.9,0.9998340881999424
36157,No,1.0,0.9998599487008677
36158,No,0.9,0.9971024553923449
36159,No,0.9,0.999687173507986
36160,No,1.0,0.9999039265409296
36161,No,1.0,0.9998805665550504
36162,No,1.0,0.9997995301679332
36163,No,0.9,0.9987586667566103
36164,No,1.0,0.999892246414295
36165,No,0.9,0.9963148050240355
36166,No,0.9,0.9987662772915806
36167,No,0.9,0.9994407445569041
36168,No,1.0,0.9999083364559224
36169,No,1.0,0.9998668609494783
36170,No,1.0,0.9999195402044173
36171,No,0.9,0.9997910697722509
36172,No,0.9,0.9971258042917578
36173,No,1.0,0.9998139489254385
36174,No,0.9,0.9839919355002191
36175,Yes,0.6,0.9768216153490602
36176,No,0.9,0.9984374657687325
36177,No,0.9,0.9993653751472833
36178,No,1.0,0.999886406453068
36179,No,0.9,0.9967521164642136
36180,No,0.9,0.9913228895340157
36181,No,0.9,0.9984354455177225
36182,No,1.0,0.9998289639225073
36183,No,1.0,0.9997731961736483
36184,No,0.9,0.9947132709178906
36185,No,0.9,0.9464618738449874
36186,No,0.9,0.9977483305025074
36187,No,1.0,0.9997350679492436
36188,No,1.0,0.9999038073576505
36189,No,0.9,0.9705914072863856
36190,No,0.9,0.9857567993058
36191,No,1.0,0.99967406886377
36192,No,1.0,0.9997898781764606
36193,No,1.0,0.9998300364485936
36194,No,1.0,0.9998470778750265
36195,No,0.9,0.999300611768512
36196,No,0.9,0.9998295597653412
36197,No,0.9,0.9995139816437811
36198,No,0.9,0.994011714737118
36199,No,1.0,0.9999201361521574
36200,No,0.9,0.729791812184369
36201,No,1.0,0.9998654308186331
36202,No,1.0,0.9997171963701503
36203,No,1.0,0.9998674568439967
36204,No,0.9,0.9984281965453021
36205,No,0.9,0.9767515518129471
36206,No,0.9,0.9990146342805893
36207,No,0.9,0.9873902638242086
36208,No,1.0,0.9998425493233942
36209,No,1.0,0.9998860489022633
36210,No,0.9,0.9986012501121738
36211,No,0.8,0.9667471386472767
36212,No,0.8,0.9622003581903128
36213,Yes,0.6,0.8928885001017618
36214,Yes,0.7,0.9666808532985823
36215,Yes,0.6,0.561748998372586
36216,Yes,0.6,0.9237503161599286
36217,Yes,0.6,0.8927532775550546
36218,Yes,0.6,0.9236031461314377
36219,No,0.9,0.9967483264637911
36220,No,1.0,0.9996444059611562
36221,No,0.9,0.9996501239812327
36222,No,0.9,0.999819311370447
36223,No,0.9,0.9993828769508158
36224,No,0.9,0.9998343265353449
36225,No,0.9,0.7048949454858987
36226,No,0.9,0.976786127191514
36227,No,0.9,0.9995673383508251
36228,No,0.9,0.9990187983163136
36229,No,1.0,0.9997084990640075
36230,No,1.0,0.9997936912938082
36231,No,0.9,0.9963233249507536
36232,No,0.9,0.9963010786029065
36233,No,0.9,0.9769080695693521
36234,No,1.0,0.9998332540192061
36235,No,0.9,0.9993034687587362
36236,No,0.8,0.9394619568069973
36237,No,0.9,0.9322413690203782
36238,No,1.0,0.9998473162135255
36239,No,1.0,0.9996653723401436
36240,No,0.9,0.9967396808330906
36241,No,1.0,0.9999036881743856
36242,No,1.0,0.9998419534582696
36243,No,0.9,0.9958400456382872
36244,No,0.9,0.9991167247994914
36245,No,0.8,0.7303154667120598
36246,No,0.9,0.9986146832935238
36247,No,0.9,0.9625274864366418
36248,No,0.8,0.4992738270568457
36249,Yes,0.6,0.5611519149170621
36250,No,1.0,0.9998805665550504
36251,No,1.0,0.9984409120955507
36252,No,0.9,0.9923152009930241
36253,No,0.9,0.9996172463142965
36254,No,1.0,0.9997481742077935
36255,No,1.0,0.9998971329639152
36256,No,1.0,0.9998867639967257
36257,No,1.0,0.9998595911813487
36258,No,0.9,0.9971469021860727
36259,No,1.0,0.9993300161184282
36260,No,1.0,0.9998607829329756
36261,No,1.0,0.9998660267122992
36262,No,1.0,0.9986178929567411
36263,No,1.0,0.9998392125181896
36264,No,1.0,0.9998912929450474
36265,No,0.9,0.9994977851908483
36266,No,1.0,0.9998769911463891
36267,No,0.9,0.9958327160412259
36268,No,0.9,0.9990185603643017
36269,No,1.0,0.9997832053070167
36270,No,0.9,0.9988701012212695
36271,No,1.0,0.9998786596688399
36272,No,0.9,0.9995928277206628
36273,No,0.9,0.9991477844404394
36274,No,0.9,0.9667189507929104
36275,No,0.8,0.5305521067221229
36276,No,0.8,0.8170896136234365
36277,No,0.8,0.9858181972352086
36278,No,0.8,0.9624703895340478
36279,No,0.9,0.9901749842096452
36280,No,0.8,0.9321167499474089
36281,No,0.9,0.9874581421107871
36282,No,0.9,0.9953196786349637
36283,No,0.9,0.9979941627756622
36284,No,0.9,0.9931942474425
36285,No,0.9,0.9992352616489484
36286,No,0.9,0.9979958251064076
36287,No,0.9,0.9994586062780848
36288,No,0.9,0.9993922829581745
36289,No,1.0,0.9998103739877774
36290,No,0.9,0.9901482203642411
36291,No,0.9,0.9974319296695281
36292,No,0.9,0.9624299748339422
36293,No,0.8,0.6495277018091016
36294,No,0.8,0.6784988145231037
36295,No,0.8,0.7033766688526882
36296,No,0.9,0.9958591976301594
36297,No,0.8,0.9901029928341841
36298,No,0.9,0.9994240741533471
36299,No,0.9,0.9996498857333799
36300,No,0.9,0.9991853917752531
36301,No,0.8,0.9962952805440897
36302,No,0.9,0.9956895748085223
36303,No,1.0,0.9995746038849159
36304,No,0.9,0.9999154877575644
36305,No,0.9,0.9997195791862302
36306,No,0.9,0.9996451207300605
36307,No,0.9,0.9998518448012981
36308,No,0.9,0.9998486271126596
36309,No,1.0,0.9999015428198451
36310,No,0.9,0.9576928645057594
36311,No,1.0,0.9998516064617196
36312,No,0.9,0.9995199363492225
36313,No,0.9,0.9994584871915176
36314,No,0.9,0.9984314051441985
36315,No,0.9,0.9997653319944948
36316,No,1.0,0.9998455286252442
36317,No,1.0,0.9999102434642076
36318,No,1.0,0.9998779445874486
36319,No,0.9,0.9985771188289734
36320,No,0.9,0.998896506594315
36321,No,0.9,0.9995175544453351
36322,No,0.9,0.9993764476563182
36323,No,0.9,0.9971298341582255
36324,No,1.0,0.9997592552062023
36325,No,0.8,0.8663377369981419
36326,No,0.9,0.9996168889688386
36327,No,0.9,0.9982358400939937
36328,No,0.9,0.9990343844128291
36329,No,0.9,0.9997410253102584
36330,No,0.9,0.9994340763155742
36331,No,0.9,0.9996083125416166
36332,No,1.0,0.9999343199921671
36333,No,1.0,0.9998724623283217
36334,No,0.9,0.9997201749202334
36335,No,1.0,0.9998917696795575
36336,No,1.0,0.9998395700449714
36337,No,1.0,0.9998388550060853
36338,No,0.9,0.9997434082413271
36339,No,0.9,0.9997654511467199
36340,No,0.9,0.9982394036783664
36341,No,0.9,0.9857592321613368
36342,No,1.0,0.999860067878919
36343,No,0.9,0.9996165316235084
36344,No,1.0,0.9999440939703319
36345,No,0.9,0.9996424999908258
36346,No,0.9,0.9997399529669438
36347,No,1.0,0.9999151301890851
36348,No,0.9,0.9994469365018759
36349,No,0.9,0.99968324206177
36350,No,0.9,0.9990367639731889
36351,No,0.9,0.9998246738733153
36352,No,1.0,0.999869363679742
36353,No,0.9,0.9994044276603489
36354,No,0.9,0.9986211027465294
36355,No,1.0,0.9998948684630514
36356,No,0.9,0.9997272043755121
36357,No,1.0,0.9999008277075381
36358,No,1.0,0.9997687874438836
36359,No,0.8,0.9939860381273237
36360,No,0.9,0.9992402607839626
36361,No,0.9,0.9974616986325037
36362,No,0.9,0.9989060223932535
36363,No,0.9,0.9997046866207177
36364,No,0.9,0.9993226351240737
36365,No,0.9,0.9991406441106969
36366,No,1.0,0.99992728761822
36367,No,1.0,0.9999082172721176
36368,No,1.0,0.9999057143427474
36369,No,1.0,0.99992728761822
36370,No,1.0,0.9999019003761905
36371,No,1.0,0.9998698403965215
36372,No,1.0,0.9999113161575117
36373,No,1.0,0.999911792908844
36374,No,1.0,0.9998712705336739
36375,No,0.9,0.9996919389154221
36376,No,0.9,0.9995990215969855
36377,No,0.8,0.9939726115513955
36378,No,0.9,0.9984355644242765
36379,No,0.9,0.9974615799580498
36380,No,0.9,0.9995711497466835
36381,No,0.9,0.9991294577839298
36382,No,0.9,0.9993301351896878
36383,No,0.9,0.9997965511486372
36384,No,0.9,0.9980055612059309
36385,No,0.9,0.9997737919541505
36386,No,0.9,0.9996176036598822
36387,No,0.9,0.998442575751604
36388,Yes,0.6,0.9008300704845456
36389,No,0.9,0.9996151021852797
36390,No,0.9,0.9993218018063139
36391,No,0.8,0.9931573246085972
36392,No,0.8,0.997105418403858
36393,No,0.9,0.9996759749815745
36394,No,0.9,0.9993902588554937
36395,No,0.9,0.9994020463516748
36396,No,0.9,0.9996926537474085
36397,No,0.9,0.9989324296462123
36398,No,0.9,0.9992307386020367
36399,No,1.0,0.9998718664308202
36400,No,0.9,0.9967598148671616
36401,No,0.9,0.9991612323017813
36402,No,0.9,0.9997764133722096
36403,No,0.8,0.990100655300088
36404,No,0.9,0.9989023349086557
36405,No,0.9,0.9993891872665374
36406,No,1.0,0.9998300364485936
36407,No,1.0,0.9998727006874217
36408,No,1.0,0.9997961936663362
36409,No,0.9,0.9997747451949632
36410,No,0.9,0.9997852309911813
36411,No,0.9,0.9998516064617196
36412,No,0.9,0.9982209915947138
36413,No,0.9,0.9996074787238038
36414,No,0.9,0.9997412635798326
36415,No,0.9,0.9997919038886942
36416,No,0.9,0.9986094525725092
36417,No,0.9,0.9998513681076482
36418,No,0.9,0.9998443369063489
36419,No,0.9,0.9998791363900517
36420,No,1.0,0.9999145342443286
36421,No,1.0,0.9999287179248457
36422,No,0.9,0.999840523406699
36423,No,0.8,0.9967336407253826
36424,No,0.8,0.7521781945707139
36425,Yes,0.6,0.8644481162452395
36426,No,0.9,0.9994990951953738
36427,Yes,0.6,0.7017662659990824
36428,Yes,0.8,0.9998015559142721
36429,Yes,0.9,0.9998735349447194
36430,Yes,0.8,0.99992728761822
36431,Yes,0.7,0.9994950461542034
36432,Yes,0.6,0.7505341181726408
36433,No,0.9,0.9996581054771315
36434,Yes,0.8,0.9999141766761902
36435,Yes,0.8,0.9995908028045251
36436,Yes,0.8,0.9996133154340073
36437,No,0.8,0.8924092867908076
36438,No,0.8,0.9314627227545318
36439,No,0.9,0.9986060051989262
36440,No,0.9,0.9992180029891383
36441,No,0.9,0.9995062406466491
36442,No,0.9,0.9984386541399145
36443,No,0.9,0.9996508387251318
36444,No,0.9,0.9997917847333165
36445,No,0.9,0.9990414041903442
36446,No,0.9,0.9996987297090021
36447,No,0.9,0.9996259420119524
36448,No,0.9,0.9998543474648758
36449,No,1.0,0.9998728198669931
36450,No,1.0,0.9997487699588363
36451,No,1.0,0.9997747451949632
36452,No,0.9,0.9997194600685679
36453,No,0.9,0.9992395466535227
36454,No,0.9,0.9996850290835055
36455,No,0.9,0.9991396920705866
36456,No,0.9,0.9987807851980175
36457,No,1.0,0.9998222905303066
36458,No,0.9,0.9996436912218565
36459,No,0.9,0.9996889605367493
36460,No,0.9,0.999820860535958
36461,No,0.9,0.9995703160180524
36462,No,0.9,0.9997142178289415
36463,No,0.9,0.9989017402143695
36464,No,1.0,0.9997965511486372
36465,No,0.9,0.9993287065681824
36466,No,0.9,0.9995194599738089
